year;pack;name;age;height;weight;caps;position;poscode
2019;FIJ;Frank Lomani;23;178;79;11;SH;SH
2019;FIJ;George David Campese Ma'afu;34;182;114;57;PR;PR
2019;FIJ;Viliame Sevakadrau Mata;27;196;103;13;BR;BR
2019;FIJ;Joshua Lewis Matavesi;28;184;93;21;FH;FH
2019;FIJ;Samuel Sireli Matavesi;27;182;102;8;HK;HK
2019;FIJ;Nikola Leka Matawalu;30;179;85;36;SH;SH
2019;FIJ;Eroni Cama Talemaisolomoni Mawi;23;189;116;9;PR;PR
2019;FIJ;Kini Murimurivalu;30;184;94;26;FB;FB
2019;FIJ;Leone Nakarawa;31;198;117;57;SR;SR
2019;FIJ;Filipo Nakosi;27;183;98;1;WI;WI
2019;FIJ;Apisalome Ratuniyarawa;33;198;114;30;SR;SR
2019;FIJ;Tevita Kasikasi Ratuva;24;198;110;3;SR;SR
2019;FIJ;Ratu Manasa Saulo Romumu;30;189;111;42;PR;PR
2019;FIJ;Peceli Yato Senibitu;26;183;104;17;BR;BR
2019;FIJ;Ratu Henry Wainiu Seniloli;30;174;70;26;SH;SH
2019;FIJ;Josua Tuisova;25;171;92;9;WI;WI
2019;FIJ;Jale Kaikadavu Vatubua;28;191;106;15;CE;CE
2019;FIJ;Alivereti Veitokani;26;172;82;8;FH;FH
2019;FIJ;Levani Botia Veivuke;30;178;98;14;CE;CE
2019;FIJ;Mosese Voka;34;186;101;8;BR;BR
2019;FIJ;Ben Thomas Tuvula Volavola;28;191;89;31;FH;FH
2019;FIJ;Ratu Vere Taukanoa Vugakoto;21;183;108;6;HK;HK
2019;FIJ;Waisea Nayacalevu Vuidravuwalu;29;195;97;17;WI;WI
2019;FIJ;Dominiko Maiwiriwiri Waqaniburotu;33;189;111;45;BR;BR
2019;FIJ;Semi Radradra Turagasoli Waqavatu;27;188;86;6;CE;CE
2019;FRA;Cyril Gerard Rene Baille;25;182;117;13;PR;PR
2019;FRA;Demba Bamba;21;185;119;6;PR;PR
2019;FRA;Yacouba Camara;25;195;112;15;BR;BR
2019;FRA;Camille Lionel Chat;23;178;95;22;HK;HK
2019;FRA;Antoine Gilbert Louis Dupont;22;175;85;17;SH;SH
2019;FRA;Gael Michel Angelo Fickou;25;190;100;48;CE;CE
2019;FRA;Wesley Alioune Fofana;31;182;92;48;CE;CE
2019;FRA;Paul Pierre Didier Gabrillagues;26;199;117;13;SR;SR
2019;FRA;Guilhem Jean Laurent Guirado;33;183;105;70;HK;HK
2019;FRA;Sofiane Guitoune;30;184;96;7;CE;CE
2019;FRA;Yoann Elian Huget;32;190;96;59;WI;WI
2019;FRA;Arthur Leo Aitor Iturria;25;198;113;13;BR;BR
2019;FRA;Wenceslas Georgy Lauret;30;188;103;24;BR;BR
2019;FRA;Bernard Le Roux;30;197;116;33;SR;SR
2019;FRA;Camille Lopez;30;175;88;24;FH;FH
2019;FRA;Maxime Machenaud;30;174;83;36;SH;SH
2019;FRA;Peato Pulufegu Ofaloto Mauvaka;22;184;116;1;HK;HK
2019;FRA;Maxime Jean Marie Francois Medard;32;182;87;59;WI;WI
2019;FRA;Romain Ntamack-Muyenga;20;186;81;8;FH;FH
2019;FRA;Charles Ollivon;26;199;114;8;BR;BR
2019;FRA;Damian Penaud;22;189;95;13;WI;WI
2019;FRA;Louis Georges Pierre Picamoles;33;193;117;79;BR;BR
2019;FRA;Jefferson Pascal Paulvin Poirot;26;182;123;29;PR;PR
2019;FRA;Alivereti Raka;24;189;105;2;WI;WI
2019;FRA;Thomas Quentin Ramos;24;178;82;7;FB;FB
2019;FRA;Baptiste Roland Marc Serin;25;180;78;30;SH;SH
2019;FRA;Emerick Tuiseka Setiano;23;183;116;3;PR;PR
2019;FRA;Rabah Slimani;29;178;110;53;PR;PR
2019;FRA;Sebastien Maalamalu Vahaamahina;27;203;120;42;SR;SR
2019;FRA;Virimi Vakatawa;27;185;100;18;CE;CE
2019;FRA;Gregory Victor Alldritt;22;191;111;7;BR;BR
2019;GEO;Tedo Abzhandadze;20;174;74;9;FH;FH
2019;GEO;Gela Aprasidze;21;175;74;17;SH;SH
2019;GEO;Giorgi Begadze;33;178;79;65;SH;SH
2019;GEO;Jaba Bregvadze;32;178;103;54;HK;HK
2019;GEO;Levan Chilachava;28;184;133;49;PR;PR
2019;GEO;Zurabi Dzneladze;27;190;94;9;WI;WI
2019;GEO;Beka Gigashvili;27;177;114;9;PR;PR
2019;GEO;Otari Giorgadze;23;193;111;20;BR;BR
2019;GEO;Guram Gogichashvili;21;183;118;6;PR;PR
2019;GEO;Beka Gorgadze;23;189;107;19;BR;BR
2019;GEO;Mamuka Sahulis Dze Gorgodze;35;195;118;71;SR;SR
2019;GEO;David Kacharava;34;184;99;116;CE;CE
2019;GEO;Vano Karkadze;19;178;107;3;HK;HK
2019;GEO;Lasha Khmaladze;31;180;82;74;FH;FH
2019;GEO;Giorgi Kveseladze;21;185;96;18;CE;CE
2019;GEO;Vasil Lobzhanidze;22;175;75;44;SH;SH
2019;GEO;Lasha Lomidze;27;195;110;46;BR;BR
2019;GEO;Lasha Malaguradze;33;185;93;92;FH;FH
2019;GEO;Shalva Mamukashvili;28;180;100;67;HK;HK
2019;GEO;Ioseb Matiashvili;26;185;79;18;FB;FB
2019;GEO;Tamaz Mchedlidze;26;194;115;52;CE;CE
2019;GEO;Giorgi Melikidze;23;179;113;13;PR;PR
2019;GEO;Konstantine Mikautadze;28;200;130;59;SR;SR
2019;GEO;Miriani Modebadze;21;191;99;10;WI;WI
2019;GEO;Mikheil Nariashvili;29;186;118;56;PR;PR
2019;GEO;Giorgi Nemsadze;34;194;111;91;SR;SR
2019;GEO;Beka Saginadze;20;192;105;5;BR;BR
2019;GEO;Merab Sharikadze;26;185;96;63;CE;CE
2019;GEO;Shalva Sutiashvili;35;193;107;76;SR;SR
2019;GEO;Giorgi Tkhilaishvili;28;180;104;51;BR;BR
2019;GEO;Alexander Todua;31;181;94;78;WI;WI
2019;IRE;Fua Leiofi Aki;29;198;99;20;CE;CE
2019;IRE;Tadhg Gerard Beirne;27;198;112;8;SR;SR
2019;IRE;Joseph Carbery;23;184;87;19;FH;FH
2019;IRE;Jack Carty;27;183;88;7;FH;FH
2019;IRE;Jack Edward Conan;27;191;111;16;BR;BR
2019;IRE;Andrew Joseph Conway;28;180;91;15;WI;WI
2019;IRE;Sean Michael Cronin;33;180;102;70;HK;HK
2019;IRE;Keith Gerard Earls;31;178;86;78;WI;WI
2019;IRE;Christopher Robert Eric Farrell;26;195;110;7;CE;CE
2019;IRE;Tadhg Vincent Furlong;26;185;125;36;PR;PR
2019;IRE;William Iain Henderson;27;199;117;48;SR;SR
2019;IRE;Robert Anthony Henshaw;26;192;99;38;CE;CE
2019;IRE;Robert Kearney;33;187;93;92;FB;FB
2019;IRE;David Kilcoyne;30;181;110;31;PR;PR
2019;IRE;Jean Kleyn;26;203;121;3;SR;SR
2019;IRE;Jordan Ian Larmour;22;172;88;16;WI;WI
2019;IRE;Luke McGrath;26;175;82;14;SH;SH
2019;IRE;Conor Gerard Murray;30;190;93;74;SH;SH
2019;IRE;Peter James O'Mahony;29;191;105;59;BR;BR
2019;IRE;Andrew Gerard Porter;23;184;123;18;PR;PR
2019;IRE;Garry Ringrose;24;187;95;24;CE;CE
2019;IRE;Rhys James Ruddock;28;192;111;23;BR;BR
2019;IRE;James John Ryan;23;185;118;19;SR;SR
2019;IRE;John William Ryan;31;200;113;20;PR;PR
2019;IRE;Niall Scannell;27;186;107;16;HK;HK
2019;IRE;Jonathan Jeremiah Sexton;34;188;92;84;FH;FH
2019;IRE;Christiaan Johan Stander;29;188;112;33;BR;BR
2019;IRE;Jacob Alexander Stockdale;23;191;103;21;WI;WI
2019;IRE;Joshua Dirk Van Der Flier;26;187;104;19;BR;BR
2019;IRE;Rory David Best;37;178;106;120;HK;HK
2019;IRE;Cian Eoin Healy;31;184;113;91;PR;PR
2019;ITA;Tommaso Allan;26;184;87;51;FH;FH
2019;ITA;Mattia Bellini;25;188;93;20;WI;WI
2019;ITA;Tommaso Benvenuti;28;187;100;59;WI;WI
2019;ITA;Luca Bigi;28;181;100;21;HK;HK
2019;ITA;Giulio Bisegni;27;180;83;13;WI;WI
2019;ITA;Callum Edward Braley;25;178;82;3;FH;FH
2019;ITA;Dean Serge Budd;33;196;110;23;SR;SR
2019;ITA;Michele Campagnaro;26;184;91;44;CE;CE
2019;ITA;Carlo Canna;27;191;93;36;FH;FH
2019;ITA;Oliviero Fabiani;29;180;98;9;HK;HK
2019;ITA;Simone Pietro Ferrari;25;185;120;26;PR;PR
2019;ITA;Leonardo Ghiraldini;34;184;103;104;HK;HK
2019;ITA;Jayden Hayward;32;184;90;20;FB;FB
2019;ITA;Andrea Lovotti;30;187;111;38;PR;PR
2019;ITA;Mata Maxime Esuite Mbandà;26;188;101;18;BR;BR
2019;ITA;Matteo Minozzi;23;175;84;13;FB;FB
2019;ITA;Luca Enrico Roberto Morisi;28;183;98;27;CE;CE
2019;ITA;Sebastian Luke Negri Da Oleggio;25;195;110;20;BR;BR
2019;ITA;Edoardo Padovani;26;189;90;23;FB;FB
2019;ITA;Guglielmo Palazzani;28;173;83;34;SH;SH
2019;ITA;Sergio Francesco Antonio Parisse;36;196;108;140;BR;BR
2019;ITA;Tiziano Pasquali;25;183;111;20;PR;PR
2019;ITA;Jake John Terry Polledri;23;189;106;10;BR;BR
2019;ITA;Nicola Quaglio;28;183;115;11;PR;PR
2019;ITA;Marco Riccioni;21;185;125;4;PR;PR
2019;ITA;Federico Ruzza;25;198;108;15;SR;SR
2019;ITA;David Alexander Sharp Sisi;26;193;117;7;SR;SR
2019;ITA;Abraham Jurgens Steyn;27;192;110;33;BR;BR
2019;ITA;Tito Tebaldi;31;180;88;34;SH;SH
2019;ITA;Federico Zani;30;178;110;11;PR;PR
2019;ITA;Alessandro Zanni;35;193;111;115;SR;SR
2019;JPN;Kenki Fukuoka;27;175;83;34;WI;WI
2019;JPN;Uwe Helu;29;193;115;14;SR;SR
2019;JPN;Kazuki Himeno;25;187;108;12;BR;BR
2019;JPN;Shota Horie;33;180;104;61;HK;HK
2019;JPN;Keita Inagaki;29;183;115;29;PR;PR
2019;JPN;Takuya Kitade;27;180;102;1;HK;HK
2019;JPN;Yusuke Kizu;23;178;113;3;PR;PR
2019;JPN;Jiwon Koo;25;184;115;8;PR;PR
2019;JPN;Pieter Hermias Cornelius Labuschagne;30;189;107;3;BR;BR
2019;JPN;Timothy Lafaele;28;186;96;18;CE;CE
2019;JPN;Michael Geoffrey Leitch;30;189;99;63;BR;BR
2019;JPN;Lomano Lava Lemeki;30;177;92;11;WI;WI
2019;JPN;Amanaki Lelei Mafi;29;189;113;25;BR;BR
2019;JPN;Rikiya Matsuda;25;181;92;20;FH;FH
2019;JPN;Kotaro Munyaradzi Matsushima;26;178;87;34;FH;FH
2019;JPN;Ataata Moeakiola;23;185;107;4;WI;WI
2019;JPN;James William Moore;26;195;110;3;SR;SR
2019;JPN;Yutaka Nagare;27;166;69;19;SH;SH
2019;JPN;Isileli Vakauta Nakajima;30;186;120;3;PR;PR
2019;JPN;Ryoto Nakamura;28;178;84;19;CE;CE
2019;JPN;Atsushi Sakate;26;180;100;17;HK;HK
2019;JPN;Kaito Shigeno;28;170;75;10;SH;SH
2019;JPN;Yu Tamura;30;181;87;58;FH;FH
2019;JPN;Fumiaki Tanaka;34;166;75;70;SH;SH
2019;JPN;Luke Thompson;38;196;110;67;SR;SR
2019;JPN;Yoshitaka Tokunaga;27;185;100;12;BR;BR
2019;JPN;Hendrik Tui;31;189;109;44;BR;BR
2019;JPN;William Kapineti-'O-Tonga Tupou;29;190;104;10;CE;CE
2019;JPN;Asaeli Ai Fakahau Valu;30;187;115;9;PR;PR
2019;JPN;Ryohei Yamanaka;31;188;93;13;FB;FB
2019;JPN;Petrus Willem van der Walt;30;188;106;12;SR;SR
2019;NAM;Jan Adriaan Booysen;23;184;112;5;BR;BR
2019;NAM;Johannes Voges Coetzee;31;186;120;21;PR;PR
2019;NAM;Wian Conradie;24;185;110;17;BR;BR
2019;NAM;Abel Jacobus De Klerk;27;178;128;28;PR;PR
2019;NAM;Darryl Pierce De La Harpe;32;183;97;48;CE;CE
2019;NAM;Johan Deysel;27;184;94;24;CE;CE
2019;NAM;Thomasau Roberto Forbes;30;174;86;17;BR;BR
2019;NAM;Prince Rivaldo Gino Gaoseb;21;186;100;2;BR;BR
2019;NAM;Johann Corne Greyling;28;187;92;32;WI;WI
2019;NAM;Eugene Anthony Jantjies;33;177;87;66;SH;SH
2019;NAM;Muharua Wilhelm Katjijeko;24;196;86;13;BR;BR
2019;NAM;Helarius Axasman Kisting;25;175;80;8;FH;FH
2019;NAM;Rohan Kitshoff;34;182;98;44;BR;BR
2019;NAM;Lesley David Klim;24;187;100;11;WI;WI
2019;NAM;Cliven Sven James Loubser;22;176;80;15;FH;FH
2019;NAM;Justin Thomas Newman;24;190;90;14;CE;CE
2019;NAM;Obert Daniell Nortje;22;179;98;15;HK;HK
2019;NAM;Chad Zavier Plato;21;178;78;2;FB;FB
2019;NAM;Andre Pretorius Rademeyer;21;186;108;4;PR;PR
2019;NAM;Johannes Adriaan Retief;23;190;110;7;SR;SR
2019;NAM;Desiderius Fernandus Sethie;26;178;115;11;PR;PR
2019;NAM;Damian Leothon Stevens;24;175;82;25;SH;SH
2019;NAM;Nelius Theron;22;188;113;4;PR;PR
2019;NAM;Johannes Adriaan Tromp;28;183;91;40;WI;WI
2019;NAM;Tjiuee Uanivi;28;200;108;30;SR;SR
2019;NAM;Torsten George Van Jaarsveld;32;173;100;14;HK;HK
2019;NAM;Pieter-Jan Van Lill;35;192;113;47;BR;BR
2019;NAM;Janco Venter;24;193;100;25;BR;BR
2019;NAM;Peter John Walters;26;187;105;0;WI;WI
2019;NAM;Janry du Toit;23;175;85;0;WI;WI
2019;NAM;Louis van der Westhuizen;24;178;100;19;HK;HK
2019;NZL;Beauden John Barrett;28;187;92;78;FH;FH
2019;NZL;Jordie Matthew Barrett;22;194;102;12;SH;SH
2019;NZL;Scott Kevin Barrett;25;197;118;31;SR;SR
2019;NZL;George Crispin Bridge;24;185;95;5;WI;WI
2019;NZL;Samuel Jordan Cane;27;189;106;63;BR;BR
2019;NZL;Dane Stuart Coles;32;184;110;64;HK;HK
2019;NZL;Liam James Coltman;29;186;114;6;HK;HK
2019;NZL;Ryan Stevenson Crotty;30;179;97;45;CE;CE
2019;NZL;Elias Jack Goodhue;24;188;102;9;CE;CE
2019;NZL;Rieko Edward Ioane;22;189;105;26;WI;WI
2019;NZL;Nepo Eti Laulala;27;184;125;20;PR;PR
2019;NZL;Anton Russell Lienert-Brown;24;187;101;38;CE;CE
2019;NZL;Richard Mo'unga;25;179;85;12;FH;FH
2019;NZL;Atunaisa Moli;24;189;130;2;PR;PR
2019;NZL;Joseph Paul Tamatea Moody;30;188;124;41;PR;PR
2019;NZL;Thomas Tekanapu Rawakata Perenara;27;183;92;59;SH;SH
2019;NZL;Kieran James Read;33;193;110;122;BR;BR
2019;NZL;Sevuloni Lasei Reece;22;179;95;3;WI;WI
2019;NZL;Brodie Allan Retallick;28;204;120;77;SR;SR
2019;NZL;Ardie Suemalo Savea;25;188;103;39;BR;BR
2019;NZL;Aaron Luke Smith;30;171;82;87;SH;SH
2019;NZL;Benjamin Robert Smith;33;186;95;80;FB;FB
2019;NZL;Angus Wilkie Faiumiolemau Taavao-Matau;29;195;128;8;PR;PR
2019;NZL;Codie Joshua Dane Taylor;28;183;110;45;HK;HK
2019;NZL;Matthew Brendon Todd;31;183;103;21;BR;BR
2019;NZL;Patrick Tito Tuipulotu;26;198;123;25;SR;SR
2019;NZL;Aniseto Ofa He Mooni Tuungafasi;27;193;125;30;PR;PR
2019;NZL;Brad McCormick Weber;28;172;75;2;SH;SH
2019;NZL;Samuel Laurence Whitelock;30;202;119;112;SR;SR
2019;NZL;SonnyWilliam Williams;34;191;110;53;CE;CE
2019;NZL;Shannon Michael Frizell;25;188;114;5;BR;BR
2019;RSA;Lukhanyo Am;25;186;93;9;CE;CE
2019;RSA;Schalk Burger Brits;38;182;100;13;HK;HK
2019;RSA;Lodewyk De Jager;26;205;122;40;SR;SR
2019;RSA;Pieter Stephanus Du Toit;27;200;115;50;BR;BR
2019;RSA;Eben Etzebeth;27;204;119;79;SR;SR
2019;RSA;Warrick Gelant;24;179;86;7;FB;FB
2019;RSA;Elton Thomas Jantjies;29;187;92;35;FH;FH
2019;RSA;Herschel Jerome Jantjies;23;160;80;4;SH;SH
2019;RSA;Steven Kitshoff;27;183;120;40;PR;PR
2019;RSA;Vincent Philip Koch;29;185;118;15;PR;PR
2019;RSA;Cheslin Kolbe;25;170;74;10;FB;FB
2019;RSA;Siyamthanda Kolisi;28;186;99;43;BR;BR
2019;RSA;Jesse Andre Kriel;25;186;96;45;CE;CE
2019;RSA;Willem Jacobus Johannes Le Roux;30;186;90;56;FB;FB
2019;RSA;Louis-Francois Pickard Louw;34;190;114;69;BR;BR
2019;RSA;Jozua Francois Malherbe;28;190;123;32;PR;PR
2019;RSA;Makazole Mapimpi;29;187;90;8;WI;WI
2019;RSA;Malcolm Justin Marx;25;185;107;27;HK;HK
2019;RSA;Mbongeni Theo Mbonambi;28;177;98;30;HK;HK
2019;RSA;Franco John Mostert;28;198;112;32;SR;SR
2019;RSA;Tendai Mtawarira;34;183;116;111;PR;PR
2019;RSA;S'Busiso Romeo Nkosi;23;181;97;8;WI;WI
2019;RSA;Ntando Trevor Nyakane;30;178;120;41;PR;PR
2019;RSA;Handre Pollard;25;189;98;42;FH;FH
2019;RSA;Jacobus Meyer Reinach;29;175;84;12;SH;SH
2019;RSA;Albertus Stephanus Smith;26;181;85;4;BR;BR
2019;RSA;Rudolph Gerhardus Snyman;24;206;117;16;SR;SR
2019;RSA;Francois Phillippus Lodewyk Steyn;32;191;111;61;CE;CE
2019;RSA;Daniel Johannes Vermeulen;33;193;108;49;BR;BR
2019;RSA;Damian de Allende;27;189;101;40;CE;CE
2019;RSA;Francois de Klerk;27;172;88;25;SH;SH
2019;RUS;Vasily Artemyev;32;180;89;86;FB;FB
2019;RUS;Azamat Bitiev;29;182;108;19;PR;PR
2019;RUS;Sergey Chernyshev;31;178;101;10;HK;HK
2019;RUS;German Davydov;25;186;99;17;WI;WI
2019;RUS;Vasilii Dorofeev;29;175;82;22;SH;SH
2019;RUS;Evgeny Elgin;32;190;114;24;SR;SR
2019;RUS;Bogdan Fedotko;24;200;107;20;SR;SR
2019;RUS;Tagir Gadzhiev;25;188;108;27;BR;BR
2019;RUS;Ramil Gaisin;28;174;77;44;FH;FH
2019;RUS;Igor Galinovskiy;33;183;82;49;CE;CE
2019;RUS;Andrei Garbuzov;36;192;112;94;SR;SR
2019;RUS;Dmitrii Gerasimov;31;185;92;64;CE;CE
2019;RUS;Kirill Golosnitskii;25;185;105;9;CE;CE
2019;RUS;Kirill Gotovtsev;32;187;118;3;PR;PR
2019;RUS;Viktor Gresev;33;186;108;98;BR;BR
2019;RUS;Sergei Ianiushkin;32;174;82;15;FH;FH
2019;RUS;Roman Khodin;26;192;98;4;BR;BR
2019;RUS;Iurii Kushnarev;34;182;95;109;FH;FH
2019;RUS;Evgenii Matveev;35;187;102;58;HK;HK
2019;RUS;Valeriy Morozov;24;190;115;17;PR;PR
2019;RUS;Andrey Ostrikov;32;198;116;33;SR;SR
2019;RUS;Vladimir Ostroushko;32;184;94;45;CE;CE
2019;RUS;Dmitrii Perov;34;175;75;10;SH;SH
2019;RUS;Vladimir Podrezov;25;188;115;24;PR;PR
2019;RUS;Andrei Polivalov;33;183;104;25;PR;PR
2019;RUS;Stanislav Selskii;28;178;95;35;HK;HK
2019;RUS;Denis Simplikevich;28;192;100;28;WI;WI
2019;RUS;Vladislav Sozonov;25;179;82;8;WI;WI
2019;RUS;Anton Sychev;25;182;98;14;BR;BR
2019;RUS;Nikita Vavilin;25;188;100;10;BR;BR
2019;RUS;VITA Zhivatov;27;185;98;9;BR;BR
2019;WSM;Michael Savea Alaalatoa;28;189;128;1;PR;PR
2019;WSM;AJ Mamoe Alatimu;26;186;95;5;FH;FH
2019;WSM;Paul Alo-Emile;27;181;130;13;PR;PR
2019;WSM;Afaesetiti Amosa;28;189;113;3;BR;BR
2019;WSM;Piula Baloiloi Faasalele;31;195;117;18;BR;BR
2019;WSM;Motu Dean Farao Matu'u;32;182;112;21;HK;HK
2019;WSM;Kieron Thomas Fonotia;31;186;106;9;CE;CE
2019;WSM;Tala James Ioane;30;182;104;21;BR;BR
2019;WSM;Jack Tafa Lam;31;186;100;35;BR;BR
2019;WSM;Leon Seilala Lam;30;183;110;13;HK;HK
2019;WSM;James Michael Lay;25;178;118;10;PR;PR
2019;WSM;Jordan Andrew Lay;26;184;115;16;PR;PR
2019;WSM;Kane Thomas Viliamu Le'aupepe;26;198;100;6;SR;SR
2019;WSM;Reynold Lee-Lo;33;181;98;25;CE;CE
2019;WSM;Alapati Leiua;30;182;100;27;CE;CE
2019;WSM;Melani Matavao;23;180;79;9;SH;SH
2019;WSM;Logovii Mulipola;32;192;120;30;PR;PR
2019;WSM;Tavaefaga Timothy Nanai Tavae;30;182;90;12;FB;FB
2019;WSM;Raymond Fetenuu Niuia;28;186;120;4;PR;PR
2019;WSM;Teofilo Aloisio Mikaele Paulo;31;198;120;34;SR;SR
2019;WSM;Tusiata MacKenzie Pisi;37;185;93;38;FH;FH
2019;WSM;Dwayne Ene Polataivao;29;182;83;13;SH;SH
2019;WSM;Ulupano Junior Seuteni;25;187;103;2;FH;FH
2019;WSM;Leo Henry Taefu;26;183;100;3;CE;CE
2019;WSM;Ed Teofilo Fidow;26;188;97;8;WI;WI
2019;WSM;Senio Benedict Toleafoa;26;193;125;2;BR;BR
2019;WSM;Ah See Tuala;30;186;106;20;FB;FB
2019;WSM;Belgium Tuatagaloa;29;188;106;3;WI;WI
2019;WSM;Joshua Iuni Tyrell;28;194;116;7;BR;BR
2019;WSM;Christopher Fatu Vui;26;198;119;14;SR;SR
2019;WSM;Pelefofoga Ziki Cowley;26;173;74;12;SH;SH
2019;SCO;John Adam Barclay;32;190;106;74;BR;BR
2019;SCO;Simon Andrew Berghan;28;190;120;22;PR;PR
2019;SCO;Fraser James MacGregor Brown;30;182;113;42;HK;HK
2019;SCO;Scott James Cummings;22;198;115;4;SR;SR
2019;SCO;Allan Michael Elgin Dell;27;185;112;25;PR;PR
2019;SCO;Alexander James Ragnar Fagerson;23;188;126;22;PR;PR
2019;SCO;Grant Stuart Gilchrist;29;198;118;36;SR;SR
2019;SCO;Darcy Graham;22;177;84;7;WI;WI
2019;SCO;Jonathan Gray;25;198;120;52;SR;SR
2019;SCO;Christopher James Harris;28;188;104;10;CE;CE
2019;SCO;Adam Robert Hastings;22;185;87;14;FH;FH
2019;SCO;Stuart William Hogg;27;180;93;69;FB;FB
2019;SCO;George Horne;24;174;79;7;SH;SH
2019;SCO;Peter Horne;29;183;92;43;CE;CE
2019;SCO;Samuel Mark Johnson;26;185;95;6;CE;CE
2019;SCO;Blair Simon Kinghorn;22;190;95;15;FB;FB
2019;SCO;Greig David Laidlaw;33;176;78;73;SH;SH
2019;SCO;Sean Daniel Maitland;31;185;101;42;WI;WI
2019;SCO;Stuart McInally;29;190;109;29;HK;HK
2019;SCO;Willem Petrus Nel;33;180;114;31;PR;PR
2019;SCO;Alistair William Price;26;177;88;27;SH;SH
2019;SCO;Gordon John Reid;32;190;120;37;PR;PR
2019;SCO;James Thomas Ritchie;23;190;108;12;BR;BR
2019;SCO;Finn Alastair Russell;26;182;87;46;FH;FH
2019;SCO;Thomas Samuel Fenwick Seymour;31;183;93;52;WI;WI
2019;SCO;Duncan McWilliam Taylor;30;192;98;23;CE;CE
2019;SCO;Blade Neville Thomson;28;198;106;2;SR;SR
2019;SCO;Benjamin Martin Toolis;27;203;118;21;SR;SR
2019;SCO;George Edward Turner;26;180;105;8;HK;HK
2019;SCO;Hamish Fergus Wallace Watson;27;185;102;27;BR;BR
2019;SCO;Ryan Wilson;30;190;106;45;BR;BR
2019;TON;James Nunu Fainga'anuku Faiva;25;185;89;5;FH;FH
2019;TON;Daniel Tonga Faleafa;30;192;115;22;SR;SR
2019;TON;Siosaia Lote Ma'afu-Toka Fia;29;178;124;6;PR;PR
2019;TON;Salesi Halaleva Lapota Fifita;30;193;116;15;SR;SR
2019;TON;Vunipola Fifita;23;180;117;2;PR;PR
2019;TON;Siegfried Fisiihoi;32;184;125;9;PR;PR
2019;TON;Samisoni Fisilau;31;183;120;19;SH;SH
